8453,Company Albertson,2012,241536022,Sandwitch Shop,Phishing
8454,Inc United,2018,630575406,Train Station,Business Email Compromise Attack
8455,Financial,2016,840071890,Local Shop,Zero-Day Exploit Attack
8456,Inc. Alberto-Culver,2017,834657936,Train Station,DoS Attack
8457,Post,2015,330118995,Train Station,Business Email Compromise Attack
8458,Inc. Advanced,2023,451454208,Pizzaria,Zero-Day Exploit Attack
8459,Corporation UST,2010,609910818,Hospital,Identity-Based Attack
8460,Corporation Aetna,2016,733329720,Orphanage,Business Email Compromise Attack
8461,Inc. Adobe,2023,756083421,School,Cross-site Scripting Attack
8462,Express,2014,188736448,Orphanage,Business Email Compromise Attack
8463,Corporation Verizon,2014,174143151,Non-Profit,Spoofing
8464,Inc. Amkor,2010,25764416,Non-Profit,Supply chain Attack
8465,Inc Weis,2012,50036615,Small Business,SQL Injection Attack
8466,Inc. Wellpoint,2015,297766152,Sandwitch Shop,Zero-Day Exploit Attack
8467,Information,2020,426685998,Supermarket,Zero-Day Exploit Attack
8468,Resources,2011,336230408,Supermarket,Business Email Compromise Attack
8469,West,2022,319162734,Goverment,Man In The Middle Attack
8470,Inc. The,2014,437128230,Bank,Cross-site Scripting Attack
8471,"Group,",2017,665312340,Orphanage,Cryptojacking Attack
8472,Company WGL,2018,536904528,Orphanage,Identity-Based Attack
8473,Corporation Ames,2016,406280350,Train Station,Malware
8474,International,2022,304496242,Bank,Malware
8475,Corporation W.R.,2019,30552375,Small Business,DoS Attack
8476,"Services,",2019,160459156,Kindergarden,Man In The Middle Attack
8477,Corporation Alaska,2011,593856235,Shooting Range,Drive-by Attack
8478,Networks,2023,608728878,Non-Profit,Insider Attack
8479,Inc United,2012,6121838,Sandwitch Shop,Business Email Compromise Attack
8480,Inc Wachovia,2022,837137120,Supermarket,Spoofing
8481,Department,2022,61071681,Burget Franchaise,SQL Injection Attack
8482,Conversion,2014,121216262,Small Business,Phishing
8483,Inc Western,2018,698795608,Kindergarden,Insider Attack
8484,Computer,2011,786763740,Local Shop,Identity-Based Attack
8485,Eagle,2022,224029455,Small Business,Code Injections Attack
8486,&,2020,764648002,Burget Franchaise,Insider Attack
8487,Service,2014,567364437,Shooting Range,Business Email Compromise Attack
8488,Companies,2012,13377088,School,Supply chain Attack
8489,Inc Western,2014,722125274,Pizzaria,SQL Injection Attack
8490,"Group,",2018,443602500,Hardware Store,Identity-Based Attack
8491,West,2015,785094842,Shooting Range,Spoofing
8492,Financial,2012,719119544,Small Business,51% Attack
8493,Axle,2017,456294918,Bank,DDoS Attack
8494,Holdings,2017,493331520,Pizzaria,DNS Tunneling Attack
8495,Group,2010,157437835,Shooting Range,Business Email Compromise Attack
8496,Intertechnology,2015,71672256,Sandwitch Shop,Zero-Day Exploit Attack
8497,Services,2021,737012786,Sandwitch Shop,51% Attack
8498,Standard,2013,717554124,Goverment,SQL Injection Attack
8499,Disney,2022,210256761,Supermarket,DDoS Attack
8500,Mutual,2013,177029500,Hospital,DDoS Attack
8501,Inc Watsco,2022,380377245,Sandwitch Shop,Insider Attack
8502,Inc. Adelphia,2010,717815358,Small Business,Identity-Based Attack
8503,Technologies,2021,197601217,Burget Franchaise,DNS Tunneling Attack
8504,Inc. American,2011,801791136,Burget Franchaise,Supply chain Attack
8505,Inc. TruServ,2015,743328495,Bank,Malware
8506,Forest,2019,814764222,Sandwitch Shop,DoS Attack
8507,and,2014,729687925,School,Drive-by Attack
8508,Inc U.S.,2014,437430312,School,Phishing
8509,Inc Wachovia,2014,177906172,Bank,Phishing
8510,Corporation Union,2015,521280050,Non-Profit,Malware
8511,Airways,2012,306064071,Burget Franchaise,Phishing
8512,Communications,2023,381856832,Non-Profit,Insider Attack
8513,Inc. TruServ,2014,295060580,Goverment,Malware
8514,Inc. Amkor,2015,618933744,Small Business,Code Injections Attack
8515,"Telecommunications,",2016,211376360,Sandwitch Shop,DoS Attack
8516,Express,2013,266014292,Orphanage,Business Email Compromise Attack
8517,Inc Vishay,2018,669606540,Pizzaria,51% Attack
8518,and,2010,204653468,Shooting Range,Phishing
8519,Financial,2020,830900665,Hospital,Identity-Based Attack
8520,Disney,2019,422719800,Pizzaria,Identity-Based Attack
8521,Industries,2013,792700109,Local Shop,Business Email Compromise Attack
8522,Stores,2014,725222200,Orphanage,Cross-site Scripting Attack
8523,Inc Visteon,2022,383117373,Small Business,Insider Attack
8524,Inc. Alliant,2016,306241748,Hospital,Cross-site Scripting Attack
8525,and,2022,610927075,Supermarket,Drive-by Attack
8526,Corporation Union,2015,259369446,Burget Franchaise,Spoofing
8527,Parcel,2019,42251285,Orphanage,Drive-by Attack
8528,Power,2019,267719504,Sandwitch Shop,51% Attack
8529,Corporation Allegheny,2016,526819272,Orphanage,Drive-by Attack
8530,Inc. American,2019,58490210,Orphanage,Man In The Middle Attack
8531,Parcel,2018,652075516,Sandwitch Shop,Zero-Day Exploit Attack
8532,Inc Vishay,2022,392395212,Hospital,Spoofing
8533,Company American,2010,170079756,Local Shop,SQL Injection Attack
8534,Computer,2020,485857688,Train Station,Code Injections Attack
8535,Company Air,2015,141177435,Pizzaria,DDoS Attack
8536,Inc. AMC,2013,290770304,Train Station,Code Injections Attack
8537,Corp Unisys,2014,252311035,Sandwitch Shop,Spoofing
8538,Inc Weatherford,2022,494905170,Orphanage,Man In The Middle Attack
8539,Financial,2021,701188524,Shooting Range,Phishing
8540,Inc US,2017,793613660,School,Code Injections Attack
8541,Manufacturing,2014,569829897,Hardware Store,DDoS Attack
8542,Inc. American,2023,775203584,Bank,Spoofing
8543,Corporation Universal,2019,585409075,Local Shop,Phishing
8544,Incorporated Ace,2018,723360672,Sandwitch Shop,Zero-Day Exploit Attack
8545,Inc Western,2014,156604215,Bank,Phishing
8546,Financial,2021,71948774,Goverment,Drive-by Attack
8547,Fitch,2013,701230068,Sandwitch Shop,Supply chain Attack
8548,Energy,2012,704457776,Sandwitch Shop,Supply chain Attack
8549,"Company,",2018,78197703,Supermarket,Cryptojacking Attack
8550,Department,2016,498695850,Sandwitch Shop,Identity-Based Attack
8551,Eagle,2014,26858691,Local Shop,Cross-site Scripting Attack
8552,Digital,2021,389056136,Train Station,Spoofing
8553,Corporation URS,2019,615217290,Hospital,Drive-by Attack
8554,Grocers,2022,641481568,Bank,Phishing
8555,Inc Werner,2022,526885340,Bank,DDoS Attack
8556,Technologies,2020,158927700,Hospital,Code Injections Attack
8557,Inc Valero,2013,520539424,Train Station,Phishing
8558,Inc. Affiliated,2019,506017424,School,DoS Attack
8559,Services,2018,710636652,Orphanage,DNS Tunneling Attack
8560,Corporation Valspar,2020,410708800,Local Shop,DNS Tunneling Attack
8561,Stationers,2011,267728153,Shooting Range,Man In The Middle Attack
8562,Company W.R.,2012,92580906,Supermarket,Malware
8563,Inc Unocal,2015,264562448,Bank,Identity-Based Attack
8564,&,2010,196346828,Burget Franchaise,Code Injections Attack
8565,Axle,2021,829348950,Small Business,Drive-by Attack
8566,&,2021,849198976,Hardware Store,DDoS Attack
8567,Inc. Agway,2018,259391626,Sandwitch Shop,Identity-Based Attack
8568,Inc Unocal,2016,844787664,Hardware Store,Identity-Based Attack
8569,Sciences,2010,543668774,Hardware Store,DDoS Attack
8570,Financial,2015,175582160,Burget Franchaise,Zero-Day Exploit Attack
8571,Information,2022,409719513,Pizzaria,DoS Attack
8572,Corporation American,2013,583170304,Train Station,Insider Attack
8573,Corporation UST,2010,48386012,Burget Franchaise,Cryptojacking Attack
8574,"Company,",2016,251621178,Bank,DDoS Attack
8575,Alpine,2018,118146350,Small Business,Business Email Compromise Attack
8576,Corporation URS,2020,711593600,Supermarket,Spoofing
8577,"Company,",2020,639278118,Goverment,51% Attack
8578,Stores,2012,484125164,Pizzaria,Insider Attack
8579,Inc USA,2015,443568616,Orphanage,DNS Tunneling Attack
8580,Enterprises,2014,60025680,Local Shop,Malware
8581,Inc. Alleghany,2015,675213147,Pizzaria,Cryptojacking Attack
8582,Water,2023,823683196,Train Station,Business Email Compromise Attack
8583,Inc. TruServ,2014,299855688,Hardware Store,Man In The Middle Attack
8584,Inc. TruServ,2018,530594208,Sandwitch Shop,SQL Injection Attack
8585,Software,2020,378066230,Train Station,Zero-Day Exploit Attack
8586,"Holdings,",2013,697998870,Orphanage,51% Attack
8587,Manufacturing,2012,621767496,Small Business,Man In The Middle Attack
8588,Industries,2017,57677008,Hospital,Business Email Compromise Attack
8589,Inc UnumProvident,2018,37353561,Pizzaria,DNS Tunneling Attack
8590,Materials,2019,671523250,Pizzaria,Code Injections Attack
8591,Inc. Apartment,2015,459455271,Non-Profit,SQL Injection Attack
8592,West,2012,428448672,Local Shop,Identity-Based Attack
8593,"Energy,",2013,397134088,Pizzaria,Identity-Based Attack
8594,Information,2021,415399584,Bank,Phishing
8595,Corporation American,2018,553440645,Small Business,Zero-Day Exploit Attack
8596,Software,2015,6567344,Shooting Range,Cryptojacking Attack
8597,Hardware,2012,649314216,School,Business Email Compromise Attack
8598,Corporation ACT,2014,753081624,Supermarket,51% Attack
8599,Corporation Walgreen,2016,272338929,Shooting Range,Zero-Day Exploit Attack
8600,Enterprises,2022,653746200,Pizzaria,Malware
8601,Corporation Alaska,2015,269297310,Pizzaria,DNS Tunneling Attack
8602,Inc. Agway,2019,512756618,Sandwitch Shop,DNS Tunneling Attack
8603,Corporation The,2013,831978924,Supermarket,Identity-Based Attack
8604,"Group,",2018,390475332,Local Shop,SQL Injection Attack
8605,&,2017,256007355,Supermarket,Cryptojacking Attack
8606,Markets,2021,216802352,Hospital,Spoofing
8607,Rentals,2018,134570445,Local Shop,DDoS Attack
8608,Computer,2021,852958112,Supermarket,51% Attack
8609,Inc. Alcoa,2023,169115196,School,Phishing
8610,Inc Universal,2011,215611620,Pizzaria,Malware
8611,Services,2010,492230593,Bank,Cross-site Scripting Attack
8612,&,2021,56666960,Kindergarden,Business Email Compromise Attack
8613,Interactive USFreighways,2023,854047854,Local Shop,SQL Injection Attack
8614,Inc Washington,2011,138323612,Supermarket,51% Attack
8615,Corporation Unified,2016,836395890,Hardware Store,DNS Tunneling Attack
8616,Allstate,2022,64999104,Kindergarden,Man In The Middle Attack
8617,Enterprises,2012,436899134,Supermarket,Spoofing
8618,West,2020,833395072,Supermarket,Code Injections Attack
8619,Corporation Walgreen,2019,237634449,Hospital,DNS Tunneling Attack
8620,Auto,2018,381202260,Sandwitch Shop,Cryptojacking Attack
8621,Inc. TruServ,2011,437645065,Bank,Man In The Middle Attack
8622,Steel,2016,156058200,Kindergarden,Spoofing
8623,Service,2013,597780852,School,DoS Attack
8624,Corporation UGI,2022,547227296,Kindergarden,Cryptojacking Attack
8625,Grainger,2021,701005500,Hospital,Cross-site Scripting Attack
8626,Management,2021,851593224,Supermarket,Spoofing
8627,Energy,2023,270232148,Goverment,Malware
8628,Corp Unisource,2022,738479148,Orphanage,Identity-Based Attack
8629,Products,2013,356610683,Kindergarden,Spoofing
8630,Systems,2013,302749030,Supermarket,SQL Injection Attack
8631,"Services,",2010,154848771,Small Business,Cryptojacking Attack
8632,Corporation Unova,2020,446119024,Hospital,DoS Attack
8633,Management,2017,741920020,School,Malware
8634,Systems,2012,76903038,Orphanage,Phishing
8635,Inc. Apartment,2017,5129190,Burget Franchaise,Code Injections Attack
8636,Information,2011,290480496,Sandwitch Shop,Spoofing
8637,"Incorporated Allergan,",2015,171539457,Goverment,DDoS Attack
8638,Inc. AK,2016,680199310,School,51% Attack
8639,Inc Western,2017,477304750,Kindergarden,Drive-by Attack
8640,Inc. Amgen,2012,413449920,Pizzaria,Drive-by Attack
8641,Department,2012,697354623,Hospital,DNS Tunneling Attack
8642,Co. Waste,2016,266942738,Pizzaria,Cross-site Scripting Attack
8643,Corporation The,2013,715960191,Non-Profit,Supply chain Attack
8644,Corp Tyson,2011,856317860,Train Station,Code Injections Attack
8645,Corporation Walgreen,2023,160010305,Shooting Range,Insider Attack
8646,Management,2012,359613078,School,SQL Injection Attack
8647,&,2021,790128272,Kindergarden,Supply chain Attack
8648,"Energy,",2017,92023368,Burget Franchaise,Supply chain Attack
8649,Corporation TRW,2017,662409612,Pizzaria,Zero-Day Exploit Attack
8650,Corporation Aetna,2022,297577300,Small Business,DDoS Attack
8651,AES,2015,372953261,Sandwitch Shop,Zero-Day Exploit Attack
8652,Corporation Veritas,2013,587635188,Small Business,Identity-Based Attack
8653,Financial,2022,602049781,Burget Franchaise,Supply chain Attack
8654,Inc WestPoint,2018,745325750,Pizzaria,Identity-Based Attack
8655,Corp Unisys,2022,826699635,School,Cryptojacking Attack
8656,Inc Varco,2014,168575600,Sandwitch Shop,Malware
8657,Auto,2020,724322533,Hardware Store,Man In The Middle Attack
8658,Manufacturing,2011,777921300,Hardware Store,Cross-site Scripting Attack
8659,Co W.W.,2018,536399073,Orphanage,DDoS Attack
8660,Corporation AMERCO Ameren,2010,556959240,Small Business,Identity-Based Attack
8661,Stationers,2012,699730851,Hardware Store,Insider Attack
8662,Coors,2010,136409176,Sandwitch Shop,DNS Tunneling Attack
8663,"Inc. AdvancePCS,",2015,334547734,Shooting Range,DDoS Attack
8664,Inc. American,2016,68930784,Shooting Range,DDoS Attack
8665,Corporation USG,2021,120287530,Hardware Store,Man In The Middle Attack
8666,Inc. Adelphia,2019,697084374,Goverment,51% Attack
8667,Corp 3M,2013,166189725,Train Station,Cross-site Scripting Attack
8668,Inc. American,2018,536211148,Hospital,Cross-site Scripting Attack
8669,Inc. Allmerica,2017,571599184,Burget Franchaise,DDoS Attack
8670,Holdings,2022,357238680,Sandwitch Shop,Phishing
8671,Corporation Wakenhut,2023,101190570,Small Business,DoS Attack
8672,Works,2023,664622080,Supermarket,Insider Attack
8673,Services,2014,175159908,School,Code Injections Attack
8674,Inc. Amgen,2020,866870886,Train Station,DDoS Attack
8675,Entertainment,2013,745703000,Orphanage,Spoofing
8676,Inc. Affiliated,2023,233636004,Goverment,DoS Attack
8677,"Parts,",2017,279763834,School,Insider Attack
8678,Inc. ADC,2016,29158080,Shooting Range,Zero-Day Exploit Attack
8679,Western,2013,330982344,Sandwitch Shop,Identity-Based Attack
8680,Inc Walt,2017,783882120,School,Zero-Day Exploit Attack
8681,and,2017,489504228,Sandwitch Shop,Zero-Day Exploit Attack
8682,Inc Union,2013,855064134,Shooting Range,Cross-site Scripting Attack
8683,Incorporated Adolph,2014,648550636,Supermarket,Identity-Based Attack
8684,Western,2014,657465640,Goverment,51% Attack
8685,Corporation America,2017,470657520,Kindergarden,Business Email Compromise Attack
8686,Allstate,2019,835098098,Burget Franchaise,Drive-by Attack
8687,Corporation Volt,2013,343405797,Local Shop,Cryptojacking Attack
8688,Foods,2011,365043696,School,Phishing
8689,Inc. Affiliated,2022,429323490,Goverment,Insider Attack
8690,Corp. Adams,2015,696529570,Supermarket,Phishing
8691,Inc United,2010,11028879,Bank,Code Injections Attack
8692,Standard,2018,624928724,Burget Franchaise,Spoofing
8693,"Group,",2015,397782987,Supermarket,Man In The Middle Attack
8694,Inc. American,2019,77767830,School,Malware
8695,Corporation Wakenhut,2011,470825555,Pizzaria,Drive-by Attack
8696,Corporation Verizon,2021,113813248,Goverment,Insider Attack
8697,Inc. American,2016,173687787,Bank,Drive-by Attack
8698,Power,2018,263488514,Train Station,Zero-Day Exploit Attack
8699,Inc. American,2017,47070289,School,DNS Tunneling Attack
8700,Inc. Allegheny,2019,97179000,Burget Franchaise,DNS Tunneling Attack
8701,"Company,",2014,417517485,Pizzaria,Business Email Compromise Attack
8702,Corporation America,2013,781335176,Small Business,Supply chain Attack
8703,Fitch,2010,178811838,Small Business,Business Email Compromise Attack
8704,Post,2018,415024128,Kindergarden,Drive-by Attack
8705,"Company,",2017,346798495,Kindergarden,Cryptojacking Attack
8706,Corporation America,2022,224397150,Supermarket,DDoS Attack
8707,Inc Walt,2018,205511321,Pizzaria,DDoS Attack
8708,Services,2021,810662552,Sandwitch Shop,Malware
8709,Services,2016,520345332,Bank,Identity-Based Attack
8710,Department,2013,636570350,Small Business,Identity-Based Attack
8711,Energy,2016,130725977,Local Shop,Identity-Based Attack
8712,"Stores,",2015,718931664,Shooting Range,DDoS Attack
8713,Inc. Alleghany,2017,55562801,Pizzaria,DDoS Attack
8714,Inc. AMC,2012,374519006,Kindergarden,Cross-site Scripting Attack
8715,Corporation The,2015,290479665,Small Business,Zero-Day Exploit Attack
8716,Inc UnumProvident,2017,352475040,Local Shop,Cross-site Scripting Attack
8717,Inc. Alliant,2019,459167975,Shooting Range,Supply chain Attack
8718,Companies,2017,816876600,Sandwitch Shop,Cryptojacking Attack
8719,Corporation Alaska,2019,298712940,Orphanage,Drive-by Attack
8720,Holdings,2016,664028000,Train Station,Spoofing
8721,Corporation W.R.,2023,215591841,Kindergarden,Spoofing
8722,Energy,2019,325426542,Train Station,Spoofing
8723,Inc. Advanced,2018,795764398,Orphanage,Phishing
8724,Hess,2012,578741436,Bank,Cross-site Scripting Attack
8725,Inc. American,2022,49113025,Hospital,Man In The Middle Attack
8726,"Holdings,",2020,170235534,Bank,Identity-Based Attack
8727,Allstate,2019,138209499,Train Station,Insider Attack
8728,Enterprises,2016,409997800,Small Business,Code Injections Attack
8729,West,2020,442446823,Local Shop,Cryptojacking Attack
8730,Digital,2020,36107280,Burget Franchaise,Zero-Day Exploit Attack
8731,Inc Valero,2018,713279045,Small Business,Insider Attack
8732,Software,2018,323145124,Hardware Store,SQL Injection Attack
8733,"Group,",2023,728567991,Sandwitch Shop,Malware
8734,Mutual,2020,157124660,Burget Franchaise,Identity-Based Attack
8735,Corporation Wakenhut,2018,135811780,Orphanage,Cryptojacking Attack
8736,Edwards,2023,69722016,Local Shop,Cross-site Scripting Attack
8737,Inc. AFLAC,2017,697640713,Burget Franchaise,Zero-Day Exploit Attack
8738,Corp. Adams,2016,682280516,Shooting Range,Business Email Compromise Attack
8739,Corporation Valspar,2012,200498877,Non-Profit,DDoS Attack
8740,Inc. United,2010,729755040,Train Station,Cross-site Scripting Attack
8741,Inc. Amkor,2021,98353732,Hardware Store,Cryptojacking Attack
8742,Corporation The,2020,244679838,Supermarket,Malware
8743,Inc Visteon,2021,163109408,Non-Profit,SQL Injection Attack
8744,Inc. Alleghany,2011,192096936,Kindergarden,51% Attack
8745,"Group,",2022,388881405,Local Shop,Supply chain Attack
8746,Auto,2017,60067528,School,DoS Attack
8747,Inc Werner,2020,766420887,Sandwitch Shop,Business Email Compromise Attack
8748,Eagle,2023,120888612,Kindergarden,Cryptojacking Attack
8749,Inc Weis,2023,627355794,Local Shop,Identity-Based Attack
8750,Fitch,2020,380143750,Non-Profit,Cryptojacking Attack
8751,Financial,2015,656876313,Kindergarden,Insider Attack
8752,Inc Universal,2020,364643328,Shooting Range,Cross-site Scripting Attack
8753,Incorporated Ace,2019,429851077,Goverment,Cryptojacking Attack
8754,Corporation American,2011,870191370,Bank,Phishing
8755,Grocers,2019,808410435,Small Business,Spoofing
8756,Auto,2019,787637224,Burget Franchaise,DNS Tunneling Attack
8757,Inc. The,2020,345980313,Train Station,Zero-Day Exploit Attack
8758,Inc Vulcan,2012,478484572,Hospital,DNS Tunneling Attack
8759,"Group,",2013,576806427,Small Business,Supply chain Attack
8760,Financial,2020,559877880,Sandwitch Shop,DoS Attack
8761,Stevens,2023,96625069,Hospital,Identity-Based Attack
8762,Inc Wal-Mart,2010,799033066,Train Station,51% Attack
8763,Products,2017,137482707,Supermarket,Identity-Based Attack
8764,"Corporation Administaff,",2015,762836088,Supermarket,Zero-Day Exploit Attack
8765,Corporation ALLTEL,2015,580085230,School,Drive-by Attack
8766,Group,2015,373755942,Pizzaria,SQL Injection Attack
8767,Department,2020,221173876,Hospital,Identity-Based Attack
8768,"Inc. Airborne,",2021,258691072,Train Station,Zero-Day Exploit Attack
8769,Fitch,2019,690181683,Sandwitch Shop,DoS Attack
8770,Inc Weyerhauser,2013,554439400,Supermarket,DoS Attack
8771,Planters,2014,555441117,Kindergarden,Business Email Compromise Attack
8772,&,2017,675777336,Hospital,Supply chain Attack
8773,"Outfitters,",2021,405768796,School,Code Injections Attack
8774,Corporation UnitedHealth,2014,545462032,School,Drive-by Attack
8775,Corporation United,2020,480650625,Shooting Range,Code Injections Attack
8776,Corp Tyson,2021,262367296,Train Station,DDoS Attack
8777,Intertechnology,2013,54856250,School,51% Attack
8778,Inc VF,2020,438504990,Sandwitch Shop,DoS Attack
8779,Inc Valero,2018,352002784,Hospital,Cross-site Scripting Attack
8780,Restaurant,2023,270775200,Small Business,Zero-Day Exploit Attack
8781,Inc. Allmerica,2019,536448852,Bank,Drive-by Attack
8782,Inc. American,2018,95530596,Local Shop,DDoS Attack
8783,"Inc. ALLETE,",2020,490820389,Kindergarden,Code Injections Attack
8784,Technologies,2014,560427984,Hardware Store,DDoS Attack
8785,Inc. UAL,2021,97820975,Pizzaria,DoS Attack
8786,Inc. American,2010,762993812,Orphanage,DNS Tunneling Attack
8787,Power,2017,187198248,Hardware Store,Identity-Based Attack
8788,"Holdings,",2015,144096836,Goverment,Code Injections Attack
8789,Hardware,2023,768228912,Goverment,Code Injections Attack
8790,Standard,2021,533623320,Burget Franchaise,Code Injections Attack
8791,Corporation ACT,2010,370145055,Non-Profit,Spoofing
8792,Corporation Wakenhut,2012,353623032,Train Station,51% Attack
8793,Oncology,2011,867332727,Burget Franchaise,DoS Attack
8794,Inc. UAL,2010,68769080,Pizzaria,Business Email Compromise Attack
8795,"Stores,",2015,769755990,Shooting Range,Insider Attack
8796,&,2010,258980628,Supermarket,Insider Attack
8797,Communications,2022,176494211,Burget Franchaise,Supply chain Attack
8798,Inc United,2015,816058490,Bank,Phishing
8799,Auto,2019,360433437,Non-Profit,Code Injections Attack
8800,"Outfitters,",2020,441592800,Train Station,Code Injections Attack
8801,Inc. American,2022,758487782,Small Business,Zero-Day Exploit Attack
8802,Industries,2019,815610924,Goverment,DNS Tunneling Attack
8803,Products,2016,104474004,Kindergarden,SQL Injection Attack
8804,Inc. UAL,2018,55183472,Burget Franchaise,SQL Injection Attack
8805,Corporation Allied,2014,30051465,Train Station,DNS Tunneling Attack
8806,"Technologies,",2023,293204576,Bank,Spoofing
8807,Health,2023,228735404,Sandwitch Shop,Identity-Based Attack
8808,Restaurant,2023,322645848,School,Code Injections Attack
8809,Inc. Agway,2017,58852929,Non-Profit,SQL Injection Attack
8810,Technologies,2017,575909700,Local Shop,Malware
8811,Inc TXU,2021,705487959,Bank,Drive-by Attack
8812,Inc. AmerisourceBergen,2022,318941528,Goverment,Drive-by Attack
8813,Corporation USG,2011,681623859,Burget Franchaise,Insider Attack
8814,Inc. UAL,2019,176094906,Small Business,Spoofing
8815,Corporation Allegheny,2020,152340830,Kindergarden,DNS Tunneling Attack
8816,and,2018,580489520,Burget Franchaise,Zero-Day Exploit Attack
8817,Inc Werner,2022,597880770,Hardware Store,Code Injections Attack
8818,Corporation US,2016,57987168,Goverment,Phishing
8819,Inc. ADC,2018,224902138,Pizzaria,Supply chain Attack
8820,Corporation Veritas,2019,422345700,Sandwitch Shop,Cryptojacking Attack
8821,Works,2023,3643073,Goverment,SQL Injection Attack
8822,Inc U.S.,2020,186135378,Local Shop,DDoS Attack
8823,Corporation URS,2018,777235716,Kindergarden,Man In The Middle Attack
8824,Inc Vulcan,2016,773176528,Burget Franchaise,Spoofing
8825,Company Air,2011,539083950,Orphanage,Phishing
8826,Hess,2015,372695502,Supermarket,Zero-Day Exploit Attack
8827,Energy,2021,839324122,Goverment,Identity-Based Attack
8828,Company W.R.,2023,444666360,Non-Profit,DoS Attack
8829,Energy,2023,716332086,School,Identity-Based Attack
8830,City,2019,428184360,Goverment,Insider Attack
8831,Inc Weatherford,2013,252681403,Burget Franchaise,51% Attack
8832,Inc. Amgen,2018,762669696,Local Shop,Phishing
8833,Health,2017,620703743,Orphanage,DNS Tunneling Attack
8834,"Outfitters,",2016,71564234,Train Station,Code Injections Attack
8835,Inc. Amgen,2013,74187495,Small Business,DDoS Attack
8836,Company WGL,2020,358352816,Sandwitch Shop,Cross-site Scripting Attack
8837,Materials,2014,264058397,Pizzaria,DDoS Attack
8838,Auto,2017,395650746,Local Shop,Code Injections Attack
8839,"Holdings,",2013,6213817,Hardware Store,Code Injections Attack
8840,3Com,2021,391603160,Burget Franchaise,Malware
8841,Corporation AMERCO Ameren,2019,766753407,Bank,DNS Tunneling Attack
8842,Allstate,2013,373026296,Goverment,Identity-Based Attack
8843,Inc. Adobe,2012,801007783,Small Business,DNS Tunneling Attack
8844,Corporation USG,2013,878368392,Hardware Store,Phishing
8845,International,2011,681126915,Sandwitch Shop,Insider Attack
8846,and,2022,868686046,Hospital,Cryptojacking Attack
8847,Technologies,2014,515567772,Kindergarden,Spoofing
8848,Corporation Wakenhut,2010,652248016,Small Business,Cryptojacking Attack
8849,Entertainment,2021,712344500,Bank,DNS Tunneling Attack
8850,Foods,2021,676343550,Small Business,Malware
8851,Communications,2020,536467961,Shooting Range,Man In The Middle Attack
8852,Hardware,2013,354504896,Non-Profit,Cryptojacking Attack
8853,"Energy,",2012,791068668,Sandwitch Shop,Supply chain Attack
8854,Corporation UnitedHealth,2019,522695890,Goverment,Code Injections Attack
8855,Corp Unisource,2011,699987750,Pizzaria,DNS Tunneling Attack
8856,Networks,2022,380560032,Sandwitch Shop,Drive-by Attack
8857,Inc. Acterna,2017,163066227,Supermarket,DDoS Attack
8858,"Inc. AdvancePCS,",2016,505942386,Kindergarden,Man In The Middle Attack
8859,Fitch,2023,257655156,Shooting Range,Spoofing
8860,Inc. AFLAC,2012,350607920,Train Station,Business Email Compromise Attack
8861,Inc. Advanced,2019,600403638,Kindergarden,Code Injections Attack
8862,International,2018,733188708,Pizzaria,Cross-site Scripting Attack
8863,Inc. Wellpoint,2023,139299771,Sandwitch Shop,Business Email Compromise Attack
8864,&,2022,464890208,School,Cross-site Scripting Attack
8865,Inc Weyerhauser,2023,356399595,School,Spoofing
8866,"Inc. Airgas,",2015,203598824,Supermarket,SQL Injection Attack
8867,City,2010,593556980,Train Station,Spoofing
8868,Corp Tyson,2020,485691492,Kindergarden,Business Email Compromise Attack
8869,International,2012,586613398,Orphanage,Phishing
8870,Pacific,2019,561009760,Goverment,Cross-site Scripting Attack
8871,Inc. UAL,2019,817249746,Local Shop,Malware
8872,Inc. Agway,2011,115726368,Burget Franchaise,Insider Attack
8873,Corporation Amerada,2013,720727171,Supermarket,SQL Injection Attack
8874,&,2021,674184402,Goverment,Drive-by Attack
8875,Western,2014,598885000,School,DDoS Attack
8876,Inc. Amkor,2022,167587756,Kindergarden,Phishing
8877,Corporation Value,2020,348644175,Small Business,Drive-by Attack
8878,Inc. American,2019,6960352,Kindergarden,SQL Injection Attack
8879,Corporation Allied,2023,398782527,Sandwitch Shop,Cryptojacking Attack
8880,Inc WestPoint,2011,866004240,Supermarket,SQL Injection Attack
8881,Mutual,2015,22904099,Hospital,Code Injections Attack
8882,Corporation UGI,2020,765539580,Goverment,Supply chain Attack
8883,Inc. Acterna,2018,534605589,Hospital,Insider Attack
8884,Inc United,2021,508404668,Small Business,Identity-Based Attack
8885,Financial,2020,804270200,Pizzaria,Code Injections Attack
8886,"Chemicals,",2010,387003072,Train Station,Supply chain Attack
8887,Manufacturing,2021,513881888,Goverment,DDoS Attack
8888,Inc. Affiliated,2012,442071344,Bank,Malware
8889,Inc US,2018,429676482,Pizzaria,Malware
8890,Pacific,2014,298250610,Bank,Identity-Based Attack
8891,Inc United,2016,56404504,School,Identity-Based Attack
8892,3Com,2019,850199688,Shooting Range,Identity-Based Attack
8893,"Group,",2012,612994490,Sandwitch Shop,Cryptojacking Attack
8894,Company Wendy,2018,665431292,Small Business,Zero-Day Exploit Attack
8895,Financial,2019,402756705,Burget Franchaise,SQL Injection Attack
8896,Inc. Agway,2011,370776384,Small Business,Malware
