7936,Incorporated Ace,2023,260737280,Kindergarden,Man In The Middle Attack
"7937,""Technologies,"",2012,569408317,Pizzeria,Worm VirusDDoS Attack"
7938,Corporation Allegheny,2017,633761982,Train Station,Spoofing
7939,Corporation ACT,2018,380206649,Train Station,Insider Attack
794,Inc Washington,2011,30252194,Hospital,Phishing
7940,Standard,2015,470119460,Train Station,Cross-site Scripting Attack
7941,Stores,2010,666424602,Hardware Store,Drive-by Attack
7942,Industries,2012,426366270,Kindergarden,Zero-Day Exploit Attack
7943,Inc. Allmerica,2023,559949728,Non-Profit,Insider Attack
7944,Inc Union,2022,419649744,Sandwitch Shop,Spoofing
7945,Department,2016,82643890,Pizzeria,Spoofing
7946,Corporation Valspar,2023,342003786,Non-Profit,Identity-Based Attack
7947,Co W.W.,2010,545450292,Orphanage,Code Injections Attack
7948,Alpine,2013,545399708,Local Shop,Supply chain Attack
7949,Corporation UGI,2015,547217109,Sandwitch Shop,SQL Injection Attack
795,Systems,2023,56615130,Local Shop,Worm VirusDDoS Attack
7950,Inc Watsco,2021,66318900,Burget Franchaise,Insider Attack
"7951,""Services,"",2018,542719358,Small Business,DNS Tunneling Attack"
7952,Inc. Alberto-Culver,2018,787589936,Supermarket,DNS Tunneling Attack
7953,Corporation United,2010,285282063,Sandwitch Shop,Man In The Middle Attack
7954,Holdings,2020,498007894,Government,Business Email Compromise Attack
7955,Corporation Universal,2014,184150295,Supermarket,51% Attack
7956,Inc Unocal,2015,266955624,Train Station,Phishing
7957,&,2014,664815307,School,Zero-Day Exploit Attack
"7958,""Parts,"",2020,407497348,Train Station,Code Injections Attack"
7959,Digital,2013,485307984,Sandwitch Shop,Identity-Based Attack
796,Corporation Value,2023,13218376,Hardware Store,Cross-site Scripting Attack
7960,Inc U.S.,2012,267790320,Orphanage,Worm VirusDDoS Attack
7961,Corporation USG,2015,563256672,Orphanage,Man In The Middle Attack
7962,Group,2011,570158820,Hardware Store,Cryptojacking Attack
7963,Fargo,2012,145356602,Hardware Store,Man In The Middle Attack
7964,Planters,2023,626663268,Shooting Range,DNS Tunneling Attack
7965,Allstate,2010,155771505,Shooting Range,Business Email Compromise Attack
7966,&,2013,607765970,Supermarket,51% Attack
7967,Planters,2015,49969024,Supermarket,Malware
7968,International,2012,241964256,Sandwitch Shop,SQL Injection Attack
7969,Corporation ACT,2016,227228066,Train Station,Zero-Day Exploit Attack
797,Company Air,2016,41950095,Hospital,SQL Injection Attack
7970,Inc Vectren,2016,517555860,Government,Cryptojacking Attack
7971,&,2019,85736076,Small Business,51% Attack
7972,Edwards,2021,399779856,Local Shop,Worm VirusDDoS Attack
7973,Corp. Adams,2012,348994156,Shooting Range,51% Attack
7974,Inc. American,2022,209931498,Local Shop,Spoofing
"7975,""Company,"",2017,732017275,Burget Franchaise,DoS Attack"
7976,Alpine,2014,654518536,Orphanage,DNS Tunneling Attack
7977,Corporation Universal,2011,248403780,Shooting Range,Identity-Based Attack
7978,Industries,2013,522686648,Non-Profit,Phishing
7979,Inc TXU,2015,772853919,Local Shop,Cross-site Scripting Attack
798,Auto,2011,55000554,Small Business,Man In The Middle Attack
7980,Corporation ALLTEL,2015,50034600,Shooting Range,Malware
"7981,""Group,"",2017,197433978,Shooting Range,Business Email Compromise Attack"
7982,Inc. AFLAC,2016,201880744,Local Shop,Code Injections Attack
7983,Air,2021,228401613,Government,Insider Attack
7984,Auto,2022,777809264,Bank,Cross-site Scripting Attack
"7985,""Energy,"",2015,234048335,Government,Phishing"
7986,Incorporated Unitrin,2018,757807512,Shooting Range,Cross-site Scripting Attack
7987,Water,2023,55685364,Supermarket,51% Attack
7988,Inc. Advanced,2016,56107712,School,Cross-site Scripting Attack
7989,Power,2012,600828723,Supermarket,DNS Tunneling Attack
799,Inc. Adobe,2021,34527187,Hardware Store,Business Email Compromise Attack
"7990,""Energy,"",2011,3555550,School,51% Attack"
7991,Fargo,2014,673553399,Pizzeria,DNS Tunneling Attack
7992,Fargo,2012,542936520,Government,Supply chain Attack
7993,Corp Tyson,2013,138414781,Train Station,Worm VirusDDoS Attack
7994,Products,2021,633924200,Non-Profit,Spoofing
7995,Corporation Amerada,2019,753576720,Supermarket,Drive-by Attack
7996,Inc WestPoint,2010,684697480,Sandwitch Shop,Drive-by Attack
7997,City,2010,107239770,Kindergarden,Worm VirusDDoS Attack
7998,&,2014,475857006,Supermarket,51% Attack
7999,Western,2020,456902880,Shooting Range,DNS Tunneling Attack
8,Corporation ALLTEL,2022,727016,Train Station,Identity-Based Attack
80,Power,2012,3036000,Hospital,Worm VirusDDoS Attack
800,Corp. Adams,2010,71084800,School,SQL Injection Attack
8000,Express,2011,252216000,Shooting Range,Business Email Compromise Attack
8001,Software,2015,611228394,Bank,51% Attack
8002,&,2023,436885194,Shooting Range,SQL Injection Attack
8003,Auto,2012,758476322,Burget Franchaise,Cross-site Scripting Attack
8004,Inc VF,2012,90557256,Pizzeria,DoS Attack
8005,Group,2022,743576445,Supermarket,DNS Tunneling Attack
8006,Energy,2018,501111552,Local Shop,Code Injections Attack
8007,Inc United,2022,276649857,Hospital,Man In The Middle Attack
"8008,""Company,"",2023,501452952,Orphanage,51% Attack"
8009,Management,2011,218934024,Non-Profit,Man In The Middle Attack
801,Corporation Agilent,2020,26480259,Kindergarden,Supply chain Attack
8010,Networks,2011,409767570,School,DNS Tunneling Attack
8011,Inc. AFLAC,2023,686935239,Supermarket,Spoofing
8012,Auto,2011,16528756,Kindergarden,Cross-site Scripting Attack
8013,Resources,2014,649629936,Kindergarden,Business Email Compromise Attack
8014,Electric,2020,330417220,Local Shop,Phishing
8015,Corporation URS,2017,485083830,Orphanage,Spoofing
8016,Industries,2015,207229632,Small Business,Insider Attack
8017,Inc United,2016,395855409,Hospital,Spoofing
8018,Energy,2010,689940882,Hardware Store,DNS Tunneling Attack
8019,Companies,2016,492093954,Small Business,Supply chain Attack
"802,""Group,"",2017,50846800,Sandwitch Shop,Code Injections Attack"
8020,Inc Viad,2012,597794760,Small Business,DoS Attack
8021,Incorporated Unitrin,2015,642738772,Kindergarden,Identity-Based Attack
8022,Corporation American,2017,150861732,Orphanage,Cross-site Scripting Attack
8023,Corporation Universal,2014,193346277,Orphanage,Malware
8024,Inc U.S.,2012,221285872,Hospital,Man In The Middle Attack
8025,City,2012,325895250,Pizzeria,Supply chain Attack
8026,Inc United,2018,413571754,Train Station,Man In The Middle Attack
"8027,""Incorporated Allergan,"",2012,429267906,Supermarket,Drive-by Attack"
"8028,""Chemicals,"",2017,316592208,Shooting Range,Insider Attack"
8029,Axle,2011,252817152,Government,Spoofing
"803,""Group,"",2021,6093967,Orphanage,Supply chain Attack"
"8030,""Stores,"",2021,57807970,Hospital,Code Injections Attack"
8031,Alpine,2010,163936803,Government,Identity-Based Attack
8032,Inc. Adobe,2011,276332928,Orphanage,Drive-by Attack
8033,Inc US,2019,207564687,Hospital,Man In The Middle Attack
8034,Corporation Verizon,2012,220252110,Hospital,DNS Tunneling Attack
8035,Corporation Verizon,2014,74122875,Non-Profit,Zero-Day Exploit Attack
8036,Alpine,2011,793788044,Sandwitch Shop,Malware
8037,Inc United,2015,582433353,Orphanage,Worm VirusDDoS Attack
8038,Corporation Ames,2020,620236194,Burget Franchaise,Malware
8039,Corporation Allied,2017,209078312,Hospital,Drive-by Attack
804,Holdings,2012,20711844,Kindergarden,Business Email Compromise Attack
8040,Corporation American,2017,594485640,Train Station,Code Injections Attack
8041,&,2011,755098146,School,51% Attack
8042,Health,2016,354788914,Burget Franchaise,DoS Attack
8043,Post,2010,558658737,Burget Franchaise,Insider Attack
8044,Communications,2023,596358028,Government,Worm VirusDDoS Attack
"8045,""Chemicals,"",2021,595796610,Kindergarden,51% Attack"
8046,Corporation The,2014,552840660,Supermarket,DNS Tunneling Attack
8047,Auto,2018,162847139,Local Shop,Cryptojacking Attack
8048,Holding,2023,745140176,Shooting Range,Cryptojacking Attack
8049,Manufacturing,2022,192298659,Shooting Range,Zero-Day Exploit Attack
805,Corporation Universal,2010,56348390,Sandwitch Shop,Cross-site Scripting Attack
8050,Corporation Walgreen,2019,328311200,Local Shop,Supply chain Attack
"8051,""Technologies,"",2016,39474053,Supermarket,Man In The Middle Attack"
8052,&,2022,390030828,Orphanage,Cross-site Scripting Attack
8053,Co W.W.,2021,482326382,Non-Profit,Man In The Middle Attack
8054,Inc. Abbott,2023,319751854,Small Business,Insider Attack
8055,Computer,2010,761825790,Sandwitch Shop,DNS Tunneling Attack
8056,Inc. Amgen,2018,173405400,Bank,Malware
8057,Inc. AmerisourceBergen,2012,336460320,Hardware Store,Worm VirusDDoS Attack
8058,Inc Watsco,2012,361054806,Orphanage,Insider Attack
8059,Inc Universal,2023,146980042,Burget Franchaise,Identity-Based Attack
806,Restaurant,2016,50784448,Local Shop,Man In The Middle Attack
8060,Resources,2022,742922440,Sandwitch Shop,Man In The Middle Attack
8061,Edwards,2021,238250916,Bank,Business Email Compromise Attack
8062,Inc. Alcoa,2017,2273484,Small Business,Drive-by Attack
"8063,""Inc. ALLETE,"",2016,18327199,Train Station,Zero-Day Exploit Attack"
8064,Steel,2013,98106624,Pizzeria,DoS Attack
8065,&,2018,152759165,Sandwitch Shop,Phishing
8066,Manufacturing,2011,680197714,Hospital,Man In The Middle Attack
8067,Inc. Apartment,2011,457544106,Shooting Range,DNS Tunneling Attack
8068,Hardware,2017,715018432,Orphanage,Worm VirusDDoS Attack
8069,Industries,2021,726895865,Local Shop,Insider Attack
807,Networks,2016,10837203,Local Shop,Spoofing
8070,Inc Viad,2017,383131320,Government,DoS Attack
8071,Sciences,2016,405793738,Hospital,Supply chain Attack
8072,Electric,2018,444113368,Supermarket,DoS Attack
8073,Inc United,2015,630751563,Pizzeria,Cryptojacking Attack
8074,Inc Viad,2011,32320222,Government,Man In The Middle Attack
8075,&,2023,607659900,Local Shop,Code Injections Attack
8076,Defense,2019,247755528,Local Shop,Phishing
8077,Inc Viad,2013,222658659,Supermarket,DNS Tunneling Attack
8078,West,2021,736915550,Train Station,DoS Attack
8079,Corporation Verizon,2015,52222656,Kindergarden,Worm VirusDDoS Attack
808,Technologies,2017,20794688,Pizzeria,Business Email Compromise Attack
8080,Post,2014,454298000,Shooting Range,Drive-by Attack
8081,Industries,2011,246446257,School,Zero-Day Exploit Attack
8082,Corporation Agilent,2017,544282290,Bank,SQL Injection Attack
8083,Edwards,2017,133304836,Local Shop,Supply chain Attack
8084,Inc. Advanced,2014,775368776,Burget Franchaise,Malware
8085,Inc Wal-Mart,2022,449089410,Bank,Malware
8086,Incorporated Ace,2018,530021128,Pizzeria,Cross-site Scripting Attack
8087,Corporation AMERCO Ameren,2011,58161704,Orphanage,DoS Attack
8088,Corporation UnitedHealth,2011,262552656,Hospital,Insider Attack
8089,Group,2012,701753106,Pizzeria,Supply chain Attack
809,International,2014,57088703,Train Station,Zero-Day Exploit Attack
"8090,""Group,"",2010,630833930,Local Shop,Supply chain Attack"
8091,Inc. AMC,2016,56709819,Sandwitch Shop,Supply chain Attack
8092,Co. ABM,2016,31882480,Hospital,Spoofing
8093,International,2019,652659985,Orphanage,51% Attack
8094,&,2019,246826530,Train Station,Cross-site Scripting Attack
8095,Investment,2020,576364000,Small Business,Zero-Day Exploit Attack
8096,Inc. Affiliated,2019,304369120,Supermarket,Phishing
8097,Inc. AFLAC,2017,785344224,Bank,51% Attack
8098,Stores,2021,200061090,Orphanage,Business Email Compromise Attack
8099,Inc. Alberto-Culver,2018,698814116,Kindergarden,Business Email Compromise Attack
"81,""Company,"",2016,1822743,Supermarket,Malware"
810,Industries,2013,32723190,Orphanage,DoS Attack
8100,Inc VF,2020,112306500,Small Business,SQL Injection Attack
8101,Inc. American,2010,428915546,Sandwitch Shop,Cryptojacking Attack
8102,Inc Vulcan,2015,127452562,Kindergarden,Business Email Compromise Attack
8103,Inc. Advantica,2019,312848727,Orphanage,Identity-Based Attack
8104,Air,2022,492115400,Pizzeria,DNS Tunneling Attack
"8105,""Industries,"",2020,503887850,Shooting Range,Insider Attack"
8106,Inc. Allmerica,2010,784814814,Sandwitch Shop,DNS Tunneling Attack
8107,Inc. Agway,2021,269006474,Hospital,Spoofing
8108,Energy,2017,42899428,Shooting Range,Code Injections Attack
8109,Corporation Allied,2018,419283954,Hospital,Man In The Middle Attack
"811,""Group,"",2018,30607140,Train Station,DNS Tunneling Attack"
8110,&,2012,261442070,Hospital,DoS Attack
8111,Coors,2021,588663936,Bank,DoS Attack
8112,Financial,2019,629109936,Small Business,Cross-site Scripting Attack
"8113,""Group,"",2015,138894560,Supermarket,Identity-Based Attack"
8114,Networks,2017,434675094,Hardware Store,SQL Injection Attack
8115,Bancorp U.S.,2016,722389185,Small Business,DNS Tunneling Attack
8116,Management,2017,573841780,Hardware Store,DoS Attack
8117,Corporation US,2011,758062864,Hospital,SQL Injection Attack
8118,and,2011,723532986,School,Cryptojacking Attack
8119,Incorporated Unitrin,2015,138615687,Orphanage,Insider Attack
812,Companies,2019,27562528,Hardware Store,DNS Tunneling Attack
8120,Oncology,2011,241618720,Supermarket,Code Injections Attack
"8121,""Energy,"",2023,321721536,Sandwitch Shop,Code Injections Attack"
8122,Inc Valero,2017,173347846,Hardware Store,Man In The Middle Attack
8123,Holdings,2020,517199533,Government,Business Email Compromise Attack
8124,Group,2017,587698284,Kindergarden,Worm VirusDDoS Attack
8125,Co. ABM,2018,313795625,School,DNS Tunneling Attack
8126,Health,2012,512279292,Kindergarden,DoS Attack
8127,Inc. Acterna,2021,474917499,Pizzeria,DoS Attack
8128,Grocers,2016,517802368,Orphanage,Cryptojacking Attack
8129,Post,2022,15233746,Orphanage,Drive-by Attack
813,Power,2014,76388667,Non-Profit,Identity-Based Attack
8130,Stores,2022,765398850,Orphanage,Cross-site Scripting Attack
8131,Industries,2019,567194167,Non-Profit,Code Injections Attack
8132,Corporation UnitedHealth,2019,781509596,Local Shop,Identity-Based Attack
8133,Hess,2012,141302742,Small Business,Identity-Based Attack
8134,Company Advance,2011,292636918,Hardware Store,Worm VirusDDoS Attack
8135,Inc United,2013,185892885,Burget Franchaise,Business Email Compromise Attack
8136,Products,2023,449806896,Pizzeria,SQL Injection Attack
8137,Co Walter,2020,533185062,Orphanage,Man In The Middle Attack
8138,Group,2017,313500174,Government,Phishing
"8139,""Devices,"",2022,76294986,Kindergarden,Cross-site Scripting Attack"
814,Corp. Adams,2014,16192088,Train Station,Identity-Based Attack
8140,Air,2014,137907880,Sandwitch Shop,Supply chain Attack
8141,Health,2011,227410694,Hardware Store,Code Injections Attack
8142,Inc. American,2013,415526970,Train Station,Insider Attack
8143,Inc US,2013,557380207,Shooting Range,DoS Attack
"8144,""Energy,"",2021,474876640,Shooting Range,Zero-Day Exploit Attack"
8145,Inc. American,2014,414230265,Hardware Store,Cross-site Scripting Attack
8146,Corporation UST,2016,524765320,Shooting Range,Cross-site Scripting Attack
8147,Auto,2021,724846737,Hospital,Code Injections Attack
8148,International,2011,769749708,Pizzeria,Zero-Day Exploit Attack
8149,Forest,2011,155352536,School,Malware
815,Greetings,2018,1925030,Sandwitch Shop,SQL Injection Attack
8150,Pacific,2011,705341750,Bank,Worm VirusDDoS Attack
8151,Inc. Amkor,2011,710954673,Government,Code Injections Attack
8152,International,2010,527784936,Train Station,Worm VirusDDoS Attack
"8153,""Company,"",2012,113098416,Local Shop,Cross-site Scripting Attack"
8154,International,2020,288545598,School,Code Injections Attack
8155,Inc. The,2022,16701440,Local Shop,DoS Attack
8156,Services,2013,527472988,Orphanage,Man In The Middle Attack
8157,Inc Wachovia,2014,395565558,Small Business,Spoofing
8158,Inc Vishay,2023,50163542,Kindergarden,DoS Attack
8159,West,2017,291406844,Burget Franchaise,DoS Attack
816,&,2014,28060608,Kindergarden,Worm VirusDDoS Attack
8160,Post,2023,638544480,Small Business,Supply chain Attack
8161,Industries,2023,20435144,School,51% Attack
8162,Inc. Amkor,2016,688219840,Train Station,Man In The Middle Attack
8163,Inc Universal,2011,719160300,Orphanage,Malware
8164,Western,2017,816163244,Orphanage,Drive-by Attack
"8165,""Holdings,"",2016,211840925,Shooting Range,Supply chain Attack"
8166,Financial,2017,261230340,Government,Identity-Based Attack
8167,Fargo,2023,561775262,Pizzeria,Phishing
8168,Inc Universal,2021,196889640,Sandwitch Shop,Spoofing
8169,Mutual,2018,454139217,Local Shop,51% Attack
817,Inc. American,2019,29243698,Bank,Malware
8170,and,2019,67328970,Small Business,Business Email Compromise Attack
8171,Incorporated Adolph,2014,534971712,Train Station,Zero-Day Exploit Attack
8172,Corporation URS,2022,261822708,Orphanage,Identity-Based Attack
8173,International,2023,750469379,Government,Insider Attack
"8174,""Stores,"",2018,114959136,Train Station,SQL Injection Attack"
8175,Grace,2021,648212100,Government,Spoofing
8176,Company Advance,2020,677463360,Local Shop,Supply chain Attack
8177,Inc. Adelphia,2023,259014652,Train Station,SQL Injection Attack
8178,Inc. Adelphia,2017,9486480,Kindergarden,51% Attack
8179,Energy,2018,711802012,Supermarket,Man In The Middle Attack
818,Mutual,2019,61764726,Non-Profit,DNS Tunneling Attack
8180,Corporation Verizon,2019,593352660,Train Station,51% Attack
8181,Corporation Ames,2019,624668436,Shooting Range,SQL Injection Attack
8182,&,2014,729736216,Shooting Range,Code Injections Attack
8183,Axle,2011,466856516,Small Business,Identity-Based Attack
8184,Corporation Amerada,2016,801500040,Orphanage,Worm VirusDDoS Attack
8185,Inc. Apartment,2018,123045105,Shooting Range,Cryptojacking Attack
8186,Corporation USG,2017,785602234,Supermarket,SQL Injection Attack
8187,Corp Viasystems,2010,621557040,Burget Franchaise,Code Injections Attack
8188,Fargo,2023,374895768,Bank,Cryptojacking Attack
"8189,""Company,"",2018,814445184,Pizzeria,Zero-Day Exploit Attack"
819,International,2023,81247257,Orphanage,Phishing
8190,Foods,2010,537100200,Government,Code Injections Attack
8191,Department,2021,19494580,Burget Franchaise,Zero-Day Exploit Attack
8192,Inc Weis,2020,302227456,Pizzeria,Worm VirusDDoS Attack
8193,Computer,2013,789502059,Orphanage,Code Injections Attack
8194,Inc Unocal,2018,322319184,Local Shop,Drive-by Attack
8195,Parcel,2017,587220920,Shooting Range,Phishing
8196,Inc. Adobe,2021,586710660,Hardware Store,Spoofing
"8197,""Stores,"",2021,334494979,Burget Franchaise,Spoofing"
8198,Management,2018,642198528,Orphanage,Man In The Middle Attack
8199,Inc United,2020,757423620,Kindergarden,Business Email Compromise Attack
82,Corporation Ames,2023,7426330,Bank,Identity-Based Attack
820,Inc Werner,2022,27094440,Government,Code Injections Attack
8200,Incorporated AGCO,2016,449852000,School,Insider Attack
8201,Corp Unisource,2017,682126376,School,DNS Tunneling Attack
8202,Holdings,2010,593250660,Government,Drive-by Attack
8203,Post,2019,538756634,Supermarket,Phishing
8204,Company Albertson,2020,230524196,Burget Franchaise,Supply chain Attack
8205,Inc USA,2017,174430095,Burget Franchaise,DNS Tunneling Attack
8206,Inc. American,2016,388078152,Local Shop,Man In The Middle Attack
8207,Holdings,2010,106510446,Supermarket,Drive-by Attack
8208,Financial,2014,412255008,Local Shop,Phishing
8209,Services,2017,525105103,Burget Franchaise,SQL Injection Attack
821,Information,2011,40091072,Train Station,51% Attack
"8210,""Chemicals,"",2021,346141810,Local Shop,Malware"
8211,International,2015,408218076,Bank,SQL Injection Attack
8212,Inc. AK,2020,512864036,Train Station,51% Attack
8213,Networks,2015,131457278,Small Business,Business Email Compromise Attack
8214,Western,2023,307433592,Supermarket,51% Attack
8215,Inc Western,2013,496383160,School,Cryptojacking Attack
8216,Inc United,2012,718201640,School,Business Email Compromise Attack
8217,Inc. American,2017,315105516,Train Station,DoS Attack
8218,Waste,2013,355584642,Bank,Malware
8219,Department,2018,341285756,Supermarket,Identity-Based Attack
822,Corporation Volt,2014,7302648,Hardware Store,51% Attack
8220,Corporation Allegheny,2023,769301580,Non-Profit,Cryptojacking Attack
"8221,""Devices,"",2017,208476339,Bank,DNS Tunneling Attack"
8222,Incorporated Unitrin,2012,687096096,Bank,DoS Attack
8223,Corporation Value,2013,684054924,Hospital,Cross-site Scripting Attack
"8224,""Corporation Administaff,"",2012,248216768,School,Business Email Compromise Attack"
8225,Company W.R.,2020,512458625,Train Station,DoS Attack
"8226,""Energy,"",2018,70159554,Train Station,Zero-Day Exploit Attack"
8227,Grocers,2019,506404758,Burget Franchaise,Cross-site Scripting Attack
8228,Inc USA,2014,439696092,Burget Franchaise,Supply chain Attack
8229,Inc Werner,2021,313590732,Supermarket,Phishing
823,Post,2011,43252765,Kindergarden,Business Email Compromise Attack
8230,Company Albertson,2023,190063620,Orphanage,DNS Tunneling Attack
8231,Corporation The,2021,465718211,Orphanage,Man In The Middle Attack
8232,Inc. American,2022,759558408,Kindergarden,Man In The Middle Attack
8233,Corp Tyson,2019,808299474,Shooting Range,Identity-Based Attack
8234,Department,2018,595993388,Hospital,Cross-site Scripting Attack
8235,Greetings,2017,261304785,Supermarket,SQL Injection Attack
8236,Corporation Agilent,2010,8376012,Sandwitch Shop,Man In The Middle Attack
8237,Corporation Union,2013,484978086,Burget Franchaise,Identity-Based Attack
8238,Inc. ADC,2021,361261014,Sandwitch Shop,Cross-site Scripting Attack
8239,Company Albertson,2015,695025562,Sandwitch Shop,Man In The Middle Attack
824,Company WGL,2015,20082528,Hardware Store,Malware
8240,Communications,2011,325422320,Government,Insider Attack
8241,Grocers,2012,785804073,School,Code Injections Attack
8242,Inc Weatherford,2021,612891604,Train Station,Code Injections Attack
8243,Grace,2018,307768891,School,51% Attack
8244,Financial,2019,65729412,Pizzeria,Drive-by Attack
8245,Company W.R.,2017,216126185,Orphanage,Man In The Middle Attack
8246,Express,2017,141451884,Shooting Range,Insider Attack
8247,Corp 3M,2013,21318495,Government,Man In The Middle Attack
8248,Planters,2023,124305608,Government,51% Attack
8249,Conversion,2015,203544075,Local Shop,Business Email Compromise Attack
825,Inc Weis,2022,3784275,Non-Profit,Identity-Based Attack
8250,Holdings,2012,793724250,Train Station,SQL Injection Attack
8251,Inc Vulcan,2015,640376612,Orphanage,Phishing
8252,Stores,2012,49041636,Government,Cryptojacking Attack
8253,Health,2020,704170719,School,Spoofing
8254,Gas,2019,476049450,Kindergarden,Malware
8255,AES,2021,271688560,Hardware Store,DNS Tunneling Attack
8256,Technologies,2016,450150144,Non-Profit,Phishing
8257,Inc. Allmerica,2016,224441774,Hospital,Drive-by Attack
8258,Corporation Ames,2020,476106732,Pizzeria,Man In The Middle Attack
8259,Parcel,2013,426998559,Bank,Business Email Compromise Attack
826,Inc Vectren,2019,79365384,Kindergarden,Zero-Day Exploit Attack
8260,Manufacturing,2012,207606840,Local Shop,Spoofing
8261,Inc. Allmerica,2010,208482857,Non-Profit,Phishing
8262,Inc. AmerisourceBergen,2017,376152336,Burget Franchaise,Code Injections Attack
8263,Defense,2019,762427010,Government,Code Injections Attack
8264,Corporation TRW,2010,711199840,Small Business,DNS Tunneling Attack
8265,and,2017,55730895,Shooting Range,Drive-by Attack
8266,International,2020,195705816,Sandwitch Shop,Insider Attack
"8267,""Inc. Airborne,"",2015,50817249,Bank,Cryptojacking Attack"
8268,Inc. AMC,2023,794835912,Supermarket,Code Injections Attack
8269,Inc. Adelphia,2016,470059574,Non-Profit,Spoofing
827,Forest,2012,58747599,Pizzeria,Cross-site Scripting Attack
8270,Corporation Agilent,2012,791711910,Supermarket,Phishing
8271,Eagle,2019,607877145,Local Shop,SQL Injection Attack
8272,Corp 3M,2012,19240672,Burget Franchaise,SQL Injection Attack
8273,Company Advance,2016,349782440,School,Drive-by Attack
8274,Corp. Adams,2020,579651618,Non-Profit,Malware
8275,Inc. American,2021,236880150,Government,Zero-Day Exploit Attack
8276,Auto,2010,275201828,Kindergarden,Man In The Middle Attack
8277,Coors,2015,611554422,School,Phishing
8278,Power,2016,430472556,Sandwitch Shop,Spoofing
8279,Inc United,2010,162284958,Bank,DNS Tunneling Attack
828,Holding,2018,38574864,Sandwitch Shop,DNS Tunneling Attack
8280,Energy,2019,178988760,Small Business,Business Email Compromise Attack
8281,Investment,2020,499526482,Local Shop,SQL Injection Attack
8282,Inc. AFLAC,2013,273397102,Non-Profit,DoS Attack
8283,Sciences,2019,759642213,Bank,Insider Attack
8284,Inc United,2017,544167676,Kindergarden,Cryptojacking Attack
8285,Corp. Adams,2010,233703280,Supermarket,Supply chain Attack
8286,Corporation Aetna,2019,735150492,Train Station,DoS Attack
8287,Services,2010,256656677,Local Shop,Drive-by Attack
8288,Sciences,2010,621309920,School,DoS Attack
8289,Inc. UAL,2022,709894827,Bank,Cross-site Scripting Attack
829,Co. Waste,2018,69286162,Supermarket,Supply chain Attack
8290,City,2011,745378770,Hospital,Drive-by Attack
8291,Corp Tyson,2022,496199768,Orphanage,Cross-site Scripting Attack
8292,Inc Washington,2020,240293868,Orphanage,Malware
8293,Co Wallace,2018,341804288,Kindergarden,Malware
8294,Inc Watsco,2016,627018106,Pizzeria,Insider Attack
8295,Energy,2010,29944950,Hardware Store,SQL Injection Attack
8296,Inc United,2023,125128568,School,Code Injections Attack
8297,Inc Valero,2022,807936969,Non-Profit,Phishing
8298,Inc. Alberto-Culver,2021,444117258,Non-Profit,Cross-site Scripting Attack
8299,Inc. United,2010,24158389,Sandwitch Shop,Drive-by Attack
"83,""Industries,"",2018,7542957,Government,DoS Attack"
830,Industries,2017,58917550,Local Shop,Code Injections Attack
8300,Rentals,2017,687729700,Local Shop,Identity-Based Attack
8301,Sciences,2020,57110880,Burget Franchaise,DoS Attack
8302,Company Albertson,2023,651258692,Small Business,Identity-Based Attack
8303,Inc. Alleghany,2013,231911093,Kindergarden,Business Email Compromise Attack
8304,Company American,2014,343578000,Bank,Worm VirusDDoS Attack
8305,Inc. AFLAC,2021,137597240,Bank,Spoofing
8306,Mutual,2021,598148284,Non-Profit,Zero-Day Exploit Attack
8307,Financial,2010,512724654,Orphanage,Business Email Compromise Attack
8308,Financial,2015,472708584,Pizzeria,Business Email Compromise Attack
8309,Air,2014,299705630,School,Man In The Middle Attack
831,&,2015,9777546,Bank,Man In The Middle Attack
8310,Corp Unisys,2020,678037830,Orphanage,Worm VirusDDoS Attack
8311,Inc. Alliant,2015,310773223,Local Shop,Man In The Middle Attack
8312,Corporation Veritas,2018,540654040,Burget Franchaise,Cross-site Scripting Attack
8313,Inc. Acterna,2023,441586560,Supermarket,DNS Tunneling Attack
8314,Corporation The,2013,663881214,Bank,Cryptojacking Attack
"8315,""Inc. ALLETE,"",2018,582981280,Pizzeria,Business Email Compromise Attack"
8316,Corporation Veritas,2022,430677324,Burget Franchaise,Phishing
8317,International,2020,56364309,School,51% Attack
8318,Auto,2023,769689494,Local Shop,DoS Attack
8319,Corp Tyson,2023,636386862,Sandwitch Shop,DoS Attack
832,Inc. Allmerica,2012,20085312,Non-Profit,Phishing
8320,Co. ABM,2021,184080000,Pizzeria,51% Attack
8321,Group,2014,516259803,Kindergarden,SQL Injection Attack
8322,Inc Unocal,2022,599475270,School,SQL Injection Attack
8323,Inc Union,2011,569343138,Hospital,Insider Attack
8324,Standard,2014,286195768,Local Shop,Business Email Compromise Attack
8325,Inc. Abbott,2013,297202500,Kindergarden,SQL Injection Attack
"8326,""Inc. AdvancePCS,"",2012,644973590,Government,Malware"
8327,Department,2017,225453525,Bank,DoS Attack
8328,Company W.R.,2021,204835488,Hardware Store,DoS Attack
8329,Alpine,2014,828452314,Burget Franchaise,SQL Injection Attack
833,Bancorp U.S.,2010,65056467,Hardware Store,Phishing
8330,Inc. Amgen,2018,815531990,Supermarket,Drive-by Attack
8331,Corporation URS,2018,484122741,Sandwitch Shop,Worm VirusDDoS Attack
8332,International,2017,678674728,Hospital,Man In The Middle Attack
8333,Corporation TRW,2022,393917576,Pizzeria,Cryptojacking Attack
